year,rank,name,appid,month,avg_players,peak_players,status
2018,11,House Flipper,613100,2018-02,1.19,5.0,ok
2018,11,House Flipper,613100,2018-03,1.89,7.0,ok
2018,11,House Flipper,613100,2018-05,5201.78,10851.0,ok
2018,11,House Flipper,613100,2018-06,3345.93,5936.0,ok
2018,11,House Flipper,613100,2018-07,2612.88,5461.0,ok
2018,11,House Flipper,613100,2018-08,2244.72,4752.0,ok
2018,11,House Flipper,613100,2018-09,1253.43,3093.0,ok
2018,11,House Flipper,613100,2018-10,1065.79,2348.0,ok
2018,11,House Flipper,613100,2018-11,1019.83,2026.0,ok
2018,11,House Flipper,613100,2018-12,1189.02,3420.0,ok
2018,12,Farming Simulator 19,787860,2018-11,23405.85,59234.0,ok
2018,12,Farming Simulator 19,787860,2018-12,14786.28,39005.0,ok
2018,13,Frostpunk,323190,2018-01,0.11,2.0,ok
2018,13,Frostpunk,323190,2018-02,0.45,3.0,ok
2018,13,Frostpunk,323190,2018-03,0.37,10.0,ok
2018,13,Frostpunk,323190,2018-04,19478.01,29195.0,ok
2018,13,Frostpunk,323190,2018-05,5668.26,23443.0,ok
2018,13,Frostpunk,323190,2018-06,1986.0,4243.0,ok
2018,13,Frostpunk,323190,2018-07,1356.45,3418.0,ok
2018,13,Frostpunk,323190,2018-08,1362.55,5177.0,ok
2018,13,Frostpunk,323190,2018-09,1618.38,4955.0,ok
2018,13,Frostpunk,323190,2018-10,1762.56,6079.0,ok
2018,13,Frostpunk,323190,2018-11,2216.8,7007.0,ok
2018,13,Frostpunk,323190,2018-12,2159.46,4149.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-05,16057.82,24505.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-06,7047.23,18987.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-07,2105.92,4347.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-08,1019.71,2001.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-09,730.01,1222.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-10,723.57,1262.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-11,686.81,1172.0,ok
2018,14,DARK SOULS™: REMASTERED,570940,2018-12,882.59,1712.0,ok
2018,15,Rust,252490,2018-01,34668.81,67410.0,ok
2018,15,Rust,252490,2018-02,33507.28,68204.0,ok
2018,15,Rust,252490,2018-03,29074.81,57873.0,ok
2018,15,Rust,252490,2018-04,26047.04,51233.0,ok
2018,15,Rust,252490,2018-05,23893.78,46328.0,ok
2018,15,Rust,252490,2018-06,30308.9,54779.0,ok
2018,15,Rust,252490,2018-07,36659.19,65952.0,ok
2018,15,Rust,252490,2018-08,31488.28,53885.0,ok
2018,15,Rust,252490,2018-09,27319.2,48430.0,ok
2018,15,Rust,252490,2018-10,31820.22,58564.0,ok
2018,15,Rust,252490,2018-11,37706.36,70969.0,ok
2018,15,Rust,252490,2018-12,42622.28,70775.0,ok
2018,16,Ultimate Custom Night,871720,2018-07,2652.59,7950.0,ok
2018,16,Ultimate Custom Night,871720,2018-08,909.62,1952.0,ok
2018,16,Ultimate Custom Night,871720,2018-09,377.99,1004.0,ok
2018,16,Ultimate Custom Night,871720,2018-10,235.44,581.0,ok
2018,16,Ultimate Custom Night,871720,2018-11,201.18,457.0,ok
2018,16,Ultimate Custom Night,871720,2018-12,220.72,450.0,ok
2018,17,Return of the Obra Dinn,653530,2018-10,511.69,1212.0,ok
2018,17,Return of the Obra Dinn,653530,2018-11,206.56,579.0,ok
2018,17,Return of the Obra Dinn,653530,2018-12,275.77,778.0,ok
2018,18,Just Shapes & Beats,531510,2018-03,0.69,5.0,ok
2018,18,Just Shapes & Beats,531510,2018-06,66.91,224.0,ok
2018,18,Just Shapes & Beats,531510,2018-07,44.08,90.0,ok
2018,18,Just Shapes & Beats,531510,2018-08,44.49,93.0,ok
2018,18,Just Shapes & Beats,531510,2018-09,38.96,99.0,ok
2018,18,Just Shapes & Beats,531510,2018-10,65.23,162.0,ok
2018,18,Just Shapes & Beats,531510,2018-11,65.9,168.0,ok
2018,18,Just Shapes & Beats,531510,2018-12,102.55,249.0,ok
2018,19,DUSK,519860,2018-01,59.32,227.0,ok
2018,19,DUSK,519860,2018-02,30.72,73.0,ok
2018,19,DUSK,519860,2018-03,24.57,61.0,ok
2018,19,DUSK,519860,2018-04,19.99,53.0,ok
2018,19,DUSK,519860,2018-05,19.44,52.0,ok
2018,19,DUSK,519860,2018-06,16.78,47.0,ok
2018,19,DUSK,519860,2018-07,15.85,38.0,ok
2018,19,DUSK,519860,2018-08,15.58,35.0,ok
2018,19,DUSK,519860,2018-09,15.78,54.0,ok
2018,19,DUSK,519860,2018-10,16.89,63.0,ok
2018,19,DUSK,519860,2018-11,19.02,55.0,ok
2018,19,DUSK,519860,2018-12,215.01,557.0,ok
2018,20,Monster Hunter: World,582010,2018-08,188291.24,329333.0,ok
2018,20,Monster Hunter: World,582010,2018-09,88575.17,227644.0,ok
2018,20,Monster Hunter: World,582010,2018-10,41395.45,122588.0,ok
2018,20,Monster Hunter: World,582010,2018-11,34336.66,122496.0,ok
2018,20,Monster Hunter: World,582010,2018-12,37970.69,93833.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-01,373.02,1108.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-02,465.65,1431.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-03,357.19,1438.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-04,553.19,1560.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-05,652.42,1695.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-06,395.31,957.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-07,343.39,804.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-08,218.73,418.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-09,165.26,380.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-10,151.29,346.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-11,173.63,405.0,ok
2018,21,Lobotomy Corporation | Monster Management Simulation,568220,2018-12,195.11,461.0,ok
2018,22,FAR: Lone Sails,609320,2018-03,0.38,7.0,ok
2018,22,FAR: Lone Sails,609320,2018-05,248.0,800.0,ok
2018,22,FAR: Lone Sails,609320,2018-06,67.16,181.0,ok
