year,rank,name,appid,month,avg_players,peak_players,status
2019,1,People Playground,1118200,2019-07,39.02,135.0,ok
2019,1,People Playground,1118200,2019-08,183.31,434.0,ok
2019,1,People Playground,1118200,2019-09,238.37,502.0,ok
2019,1,People Playground,1118200,2019-10,321.97,661.0,ok
2019,1,People Playground,1118200,2019-11,399.33,883.0,ok
2019,1,People Playground,1118200,2019-12,428.0,999.0,ok
2019,2,Slay the Spire,646570,2019-01,10406.59,14586.0,ok
2019,2,Slay the Spire,646570,2019-02,8337.6,12407.0,ok
2019,2,Slay the Spire,646570,2019-03,6889.35,10303.0,ok
2019,2,Slay the Spire,646570,2019-04,5467.29,7816.0,ok
2019,2,Slay the Spire,646570,2019-05,5294.65,7471.0,ok
2019,2,Slay the Spire,646570,2019-06,5211.04,9508.0,ok
2019,2,Slay the Spire,646570,2019-07,6587.16,11521.0,ok
2019,2,Slay the Spire,646570,2019-08,6076.32,10357.0,ok
2019,2,Slay the Spire,646570,2019-09,6326.25,9434.0,ok
2019,2,Slay the Spire,646570,2019-10,5469.94,7864.0,ok
2019,2,Slay the Spire,646570,2019-11,4971.79,7128.0,ok
2019,2,Slay the Spire,646570,2019-12,5924.18,10057.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-03,68631.95,124334.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-04,20061.47,60604.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-05,6138.7,16701.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-06,3236.91,6271.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-07,3012.92,6094.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-08,2367.08,4910.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-09,1912.79,3586.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-10,1606.33,3252.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-11,1749.12,7557.0,ok
2019,3,Sekiro™: Shadows Die Twice - GOTY Edition,814380,2019-12,5413.34,13135.0,ok
2019,4,Resident Evil 2,883710,2019-01,40205.7,74024.0,ok
2019,4,Resident Evil 2,883710,2019-02,11281.02,34786.0,ok
2019,4,Resident Evil 2,883710,2019-03,2930.07,7672.0,ok
2019,4,Resident Evil 2,883710,2019-04,1401.41,3365.0,ok
2019,4,Resident Evil 2,883710,2019-05,1263.92,3117.0,ok
2019,4,Resident Evil 2,883710,2019-06,849.55,1831.0,ok
2019,4,Resident Evil 2,883710,2019-07,956.05,1800.0,ok
2019,4,Resident Evil 2,883710,2019-08,721.41,1282.0,ok
2019,4,Resident Evil 2,883710,2019-09,692.37,1495.0,ok
2019,4,Resident Evil 2,883710,2019-10,689.19,2145.0,ok
2019,4,Resident Evil 2,883710,2019-11,1165.52,4251.0,ok
2019,4,Resident Evil 2,883710,2019-12,3416.83,6055.0,ok
2019,5,Red Dead Redemption 2,1174180,2019-12,28626.27,55269.0,ok
2019,6,Oxygen Not Included,457140,2019-01,4122.27,6898.0,ok
2019,6,Oxygen Not Included,457140,2019-02,3647.87,6588.0,ok
2019,6,Oxygen Not Included,457140,2019-03,3420.5,6416.0,ok
2019,6,Oxygen Not Included,457140,2019-04,3868.57,8252.0,ok
2019,6,Oxygen Not Included,457140,2019-05,3732.76,6655.0,ok
2019,6,Oxygen Not Included,457140,2019-06,4135.3,8297.0,ok
2019,6,Oxygen Not Included,457140,2019-07,4302.13,16503.0,ok
2019,6,Oxygen Not Included,457140,2019-08,14277.6,27380.0,ok
2019,6,Oxygen Not Included,457140,2019-09,9200.68,16531.0,ok
2019,6,Oxygen Not Included,457140,2019-10,7113.05,12906.0,ok
2019,6,Oxygen Not Included,457140,2019-11,6304.62,12255.0,ok
2019,6,Oxygen Not Included,457140,2019-12,6341.31,10904.0,ok
2019,7,Devil May Cry 5,601150,2019-03,14749.6,88735.0,ok
2019,7,Devil May Cry 5,601150,2019-04,2354.2,9863.0,ok
2019,7,Devil May Cry 5,601150,2019-05,1046.09,2539.0,ok
2019,7,Devil May Cry 5,601150,2019-06,1103.21,2393.0,ok
2019,7,Devil May Cry 5,601150,2019-07,889.37,1901.0,ok
2019,7,Devil May Cry 5,601150,2019-08,596.86,1074.0,ok
2019,7,Devil May Cry 5,601150,2019-09,630.98,1541.0,ok
2019,7,Devil May Cry 5,601150,2019-10,651.72,1559.0,ok
2019,7,Devil May Cry 5,601150,2019-11,753.3,3656.0,ok
2019,7,Devil May Cry 5,601150,2019-12,1568.74,3746.0,ok
2019,8,Katana ZERO,460950,2019-04,766.23,1520.0,ok
2019,8,Katana ZERO,460950,2019-05,293.12,1121.0,ok
2019,8,Katana ZERO,460950,2019-06,422.86,1010.0,ok
2019,8,Katana ZERO,460950,2019-07,309.63,842.0,ok
2019,8,Katana ZERO,460950,2019-08,148.74,799.0,ok
2019,8,Katana ZERO,460950,2019-09,210.26,810.0,ok
2019,8,Katana ZERO,460950,2019-10,199.24,918.0,ok
2019,8,Katana ZERO,460950,2019-11,137.2,590.0,ok
2019,8,Katana ZERO,460950,2019-12,271.47,686.0,ok
2019,9,Age of Empires II: Definitive Edition,813780,2019-11,13842.64,26767.0,ok
2019,9,Age of Empires II: Definitive Edition,813780,2019-12,11139.27,20269.0,ok
2019,10,Halo: The Master Chief Collection,976730,2019-12,24748.92,93305.0,ok
2019,11,Beat Saber,620980,2019-01,1827.12,4004.0,ok
2019,11,Beat Saber,620980,2019-02,1474.76,2840.0,ok
2019,11,Beat Saber,620980,2019-03,1470.04,2846.0,ok
2019,11,Beat Saber,620980,2019-04,1225.13,2164.0,ok
2019,11,Beat Saber,620980,2019-05,1285.52,2369.0,ok
2019,11,Beat Saber,620980,2019-06,1385.67,2249.0,ok
2019,11,Beat Saber,620980,2019-07,2043.03,42095.0,ok
2019,11,Beat Saber,620980,2019-08,1344.83,2306.0,ok
2019,11,Beat Saber,620980,2019-09,1345.69,2444.0,ok
2019,11,Beat Saber,620980,2019-10,1299.91,2436.0,ok
2019,11,Beat Saber,620980,2019-11,1324.96,2805.0,ok
2019,11,Beat Saber,620980,2019-12,1817.05,4395.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-04,401.5,783.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-05,197.88,410.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-06,149.94,449.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-07,222.25,401.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-08,601.78,3544.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-09,666.33,2320.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-10,258.98,632.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-11,186.36,647.0,ok
2019,12,Phoenix Wright: Ace Attorney Trilogy,787480,2019-12,364.79,896.0,ok
2019,13,A Short Hike,1055540,2019-08,45.63,126.0,ok
2019,13,A Short Hike,1055540,2019-09,17.96,44.0,ok
2019,13,A Short Hike,1055540,2019-10,11.05,29.0,ok
2019,13,A Short Hike,1055540,2019-11,9.96,27.0,ok
2019,13,A Short Hike,1055540,2019-12,25.14,107.0,ok
2019,14,Disco Elysium - The Final Cut,632470,2019-10,2014.59,5124.0,ok
2019,14,Disco Elysium - The Final Cut,632470,2019-11,1052.56,2566.0,ok
2019,14,Disco Elysium - The Final Cut,632470,2019-12,1745.92,4149.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-01,16.39,37.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-02,167.21,959.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-03,599.73,3115.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-04,154.23,541.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-05,94.8,292.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-06,60.25,169.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-07,61.97,170.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-08,120.35,333.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-09,197.4,509.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-10,193.88,516.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-11,217.6,1253.0,ok
2019,15,A Dance of Fire and Ice,977950,2019-12,355.06,1149.0,ok
2019,16,Baba Is You,736260,2019-03,991.83,1493.0,ok
2019,16,Baba Is You,736260,2019-04,570.99,1095.0,ok
2019,16,Baba Is You,736260,2019-05,367.42,712.0,ok
2019,16,Baba Is You,736260,2019-06,360.97,896.0,ok
2019,16,Baba Is You,736260,2019-07,412.24,918.0,ok
2019,16,Baba Is You,736260,2019-08,177.52,309.0,ok
2019,16,Baba Is You,736260,2019-09,187.45,469.0,ok
2019,16,Baba Is You,736260,2019-10,159.79,267.0,ok
2019,16,Baba Is You,736260,2019-11,170.14,564.0,ok
2019,16,Baba Is You,736260,2019-12,472.25,1060.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-04,312.82,3740.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-05,60.07,228.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-06,378.47,2269.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-07,179.17,729.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-08,393.58,2572.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-09,116.79,439.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-10,127.96,725.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-11,73.36,238.0,ok
2019,17,Unheard - Voices of Crime,942970,2019-12,100.66,355.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-05,1361.84,3803.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-06,364.09,1036.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-07,297.54,873.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-08,115.06,289.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-09,220.0,1303.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-10,170.42,941.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-11,249.54,846.0,ok
2019,18,A Plague Tale: Innocence,752590,2019-12,431.99,1136.0,ok
2019,19,Grimm's Hollow,1170880,2019-11,38.37,133.0,ok
2019,19,Grimm's Hollow,1170880,2019-12,34.95,81.0,ok
2019,20,Splitgate,677620,2019-05,4673.39,11901.0,ok
2019,20,Splitgate,677620,2019-06,598.66,4072.0,ok
2019,20,Splitgate,677620,2019-07,195.94,394.0,ok
2019,20,Splitgate,677620,2019-08,123.22,249.0,ok
2019,20,Splitgate,677620,2019-09,160.21,487.0,ok
2019,20,Splitgate,677620,2019-10,109.59,298.0,ok
2019,20,Splitgate,677620,2019-11,109.21,248.0,ok
2019,20,Splitgate,677620,2019-12,116.35,255.0,ok
2019,21,PC Building Simulator,621060,2019-01,535.71,2231.0,ok
2019,21,PC Building Simulator,621060,2019-02,985.47,2788.0,ok
2019,21,PC Building Simulator,621060,2019-03,526.43,939.0,ok
2019,21,PC Building Simulator,621060,2019-04,390.98,780.0,ok
2019,21,PC Building Simulator,621060,2019-05,845.29,3586.0,ok
2019,21,PC Building Simulator,621060,2019-06,492.58,1380.0,ok
2019,21,PC Building Simulator,621060,2019-07,499.6,1007.0,ok
2019,21,PC Building Simulator,621060,2019-08,563.8,2005.0,ok
2019,21,PC Building Simulator,621060,2019-09,515.36,1483.0,ok
2019,21,PC Building Simulator,621060,2019-10,393.5,909.0,ok
2019,21,PC Building Simulator,621060,2019-11,554.17,1045.0,ok
2019,21,PC Building Simulator,621060,2019-12,635.98,1350.0,ok
2019,22,My Friend Pedro,557340,2019-06,2166.98,6320.0,ok
2019,22,My Friend Pedro,557340,2019-07,462.3,1339.0,ok
2019,22,My Friend Pedro,557340,2019-08,137.75,406.0,ok
2019,22,My Friend Pedro,557340,2019-09,107.91,389.0,ok
2019,22,My Friend Pedro,557340,2019-10,100.37,387.0,ok
2019,22,My Friend Pedro,557340,2019-11,98.53,285.0,ok
2019,22,My Friend Pedro,557340,2019-12,136.96,394.0,ok
2019,23,Mindustry,1127400,2019-10,781.54,1829.0,ok
2019,23,Mindustry,1127400,2019-11,511.39,878.0,ok
2019,23,Mindustry,1127400,2019-12,541.48,1040.0,ok
2019,24,Streets of Rogue,512900,2019-01,157.33,291.0,ok
2019,24,Streets of Rogue,512900,2019-02,176.25,336.0,ok
2019,24,Streets of Rogue,512900,2019-03,127.48,210.0,ok
2019,24,Streets of Rogue,512900,2019-04,126.57,226.0,ok
2019,24,Streets of Rogue,512900,2019-05,223.75,572.0,ok
2019,24,Streets of Rogue,512900,2019-06,216.16,555.0,ok
2019,24,Streets of Rogue,512900,2019-07,822.2,1769.0,ok
2019,24,Streets of Rogue,512900,2019-08,760.16,1402.0,ok
2019,24,Streets of Rogue,512900,2019-09,353.92,725.0,ok
2019,24,Streets of Rogue,512900,2019-10,219.85,371.0,ok
2019,24,Streets of Rogue,512900,2019-11,284.06,585.0,ok
2019,24,Streets of Rogue,512900,2019-12,348.33,589.0,ok
