year,rank,name,appid,month,avg_players,peak_players,status
2021,1,Valheim,892970,2021-02,210302.24,498478.0,ok
2021,1,Valheim,892970,2021-03,178435.44,405826.0,ok
2021,1,Valheim,892970,2021-04,69367.02,159037.0,ok
2021,1,Valheim,892970,2021-05,34890.17,80466.0,ok
2021,1,Valheim,892970,2021-06,20198.47,37931.0,ok
2021,1,Valheim,892970,2021-07,18486.03,33476.0,ok
2021,1,Valheim,892970,2021-08,17325.91,29764.0,ok
2021,1,Valheim,892970,2021-09,32988.16,109793.0,ok
2021,1,Valheim,892970,2021-10,25589.39,61020.0,ok
2021,1,Valheim,892970,2021-11,17548.27,37110.0,ok
2021,1,Valheim,892970,2021-12,21251.07,43305.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-01,3170.7,5028.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-02,2585.85,3814.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-03,2241.42,3891.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-04,4552.22,13608.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-05,2644.89,5132.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-06,2369.51,4314.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-07,2637.34,4059.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-08,2419.51,3563.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-09,2038.15,3429.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-10,2431.72,5696.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-11,2331.48,4443.0,ok
2021,2,Totally Accurate Battle Simulator,508440,2021-12,2509.31,4268.0,ok
2021,3,It Takes Two,1426210,2021-03,4547.01,12526.0,ok
2021,3,It Takes Two,1426210,2021-04,6908.36,21439.0,ok
2021,3,It Takes Two,1426210,2021-05,4083.79,13059.0,ok
2021,3,It Takes Two,1426210,2021-06,3515.4,12717.0,ok
2021,3,It Takes Two,1426210,2021-07,3304.12,10384.0,ok
2021,3,It Takes Two,1426210,2021-08,2837.61,8829.0,ok
2021,3,It Takes Two,1426210,2021-09,1594.84,4703.0,ok
2021,3,It Takes Two,1426210,2021-10,1980.34,6320.0,ok
2021,3,It Takes Two,1426210,2021-11,2201.29,9885.0,ok
2021,3,It Takes Two,1426210,2021-12,4668.78,19263.0,ok
2021,4,Inscryption,1092790,2021-10,10964.13,17044.0,ok
2021,4,Inscryption,1092790,2021-11,4850.35,11794.0,ok
2021,4,Inscryption,1092790,2021-12,6385.78,11268.0,ok
2021,5,Dyson Sphere Program,1366540,2021-01,25524.93,59339.0,ok
2021,5,Dyson Sphere Program,1366540,2021-02,31810.51,59243.0,ok
2021,5,Dyson Sphere Program,1366540,2021-03,14931.33,33242.0,ok
2021,5,Dyson Sphere Program,1366540,2021-04,7659.48,14543.0,ok
2021,5,Dyson Sphere Program,1366540,2021-05,7073.76,15455.0,ok
2021,5,Dyson Sphere Program,1366540,2021-06,7776.83,15073.0,ok
2021,5,Dyson Sphere Program,1366540,2021-07,7279.28,12895.0,ok
2021,5,Dyson Sphere Program,1366540,2021-08,6503.33,11996.0,ok
2021,5,Dyson Sphere Program,1366540,2021-09,4471.21,7534.0,ok
2021,5,Dyson Sphere Program,1366540,2021-10,5211.68,9282.0,ok
2021,5,Dyson Sphere Program,1366540,2021-11,4518.13,7958.0,ok
2021,5,Dyson Sphere Program,1366540,2021-12,4953.56,9361.0,ok
2021,6,Resident Evil Village,1196590,2021-05,30494.9,106631.0,ok
2021,6,Resident Evil Village,1196590,2021-06,4401.08,9699.0,ok
2021,6,Resident Evil Village,1196590,2021-07,1788.98,3334.0,ok
2021,6,Resident Evil Village,1196590,2021-08,1234.71,2218.0,ok
2021,6,Resident Evil Village,1196590,2021-09,872.11,1524.0,ok
2021,6,Resident Evil Village,1196590,2021-10,1215.31,3549.0,ok
2021,6,Resident Evil Village,1196590,2021-11,1490.85,3601.0,ok
2021,6,Resident Evil Village,1196590,2021-12,1715.71,3053.0,ok
2021,7,Cookie Clicker,1454400,2021-09,51913.56,67806.0,ok
2021,7,Cookie Clicker,1454400,2021-10,33160.54,48224.0,ok
2021,7,Cookie Clicker,1454400,2021-11,20101.82,27609.0,ok
2021,7,Cookie Clicker,1454400,2021-12,14838.97,18444.0,ok
2021,8,Muck,1625450,2021-06,9166.51,16708.0,ok
2021,8,Muck,1625450,2021-07,9995.45,14179.0,ok
2021,8,Muck,1625450,2021-08,8509.27,16715.0,ok
2021,8,Muck,1625450,2021-09,3233.15,6724.0,ok
2021,8,Muck,1625450,2021-10,2361.6,6580.0,ok
2021,8,Muck,1625450,2021-11,2653.73,5301.0,ok
2021,8,Muck,1625450,2021-12,1943.86,3607.0,ok
2021,9,Firework,1288310,2021-02,804.92,3678.0,ok
2021,9,Firework,1288310,2021-03,164.96,778.0,ok
2021,9,Firework,1288310,2021-04,82.55,314.0,ok
2021,9,Firework,1288310,2021-05,54.58,246.0,ok
2021,9,Firework,1288310,2021-06,56.69,288.0,ok
2021,9,Firework,1288310,2021-07,101.82,338.0,ok
2021,9,Firework,1288310,2021-08,58.7,175.0,ok
2021,9,Firework,1288310,2021-09,47.81,224.0,ok
2021,9,Firework,1288310,2021-10,46.26,228.0,ok
2021,9,Firework,1288310,2021-11,35.87,173.0,ok
2021,9,Firework,1288310,2021-12,50.79,186.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-06,178.27,435.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-07,76.51,211.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-08,93.07,330.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-09,41.53,118.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-10,477.58,1651.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-11,208.04,838.0,ok
2021,10,Touhou Mystia's Izakaya,1584090,2021-12,191.14,637.0,ok
2021,11,Gunfire Reborn,1217060,2021-01,3851.43,15151.0,ok
2021,11,Gunfire Reborn,1217060,2021-02,5836.94,13733.0,ok
2021,11,Gunfire Reborn,1217060,2021-03,2885.25,5920.0,ok
2021,11,Gunfire Reborn,1217060,2021-04,2712.76,6767.0,ok
2021,11,Gunfire Reborn,1217060,2021-05,2025.6,4049.0,ok
2021,11,Gunfire Reborn,1217060,2021-06,8885.71,35002.0,ok
2021,11,Gunfire Reborn,1217060,2021-07,8370.36,25668.0,ok
2021,11,Gunfire Reborn,1217060,2021-08,4882.17,10526.0,ok
2021,11,Gunfire Reborn,1217060,2021-09,3644.54,8506.0,ok
2021,11,Gunfire Reborn,1217060,2021-10,2618.37,5832.0,ok
2021,11,Gunfire Reborn,1217060,2021-11,7352.91,30850.0,ok
2021,11,Gunfire Reborn,1217060,2021-12,7847.67,21351.0,ok
2021,12,WorldBox - God Simulator,1206560,2021-12,1808.8,2930.0,ok
2021,13,Days Gone,1259420,2021-05,15114.91,27380.0,ok
2021,13,Days Gone,1259420,2021-06,6137.19,15801.0,ok
2021,13,Days Gone,1259420,2021-07,2924.89,6788.0,ok
2021,13,Days Gone,1259420,2021-08,3271.78,7576.0,ok
2021,13,Days Gone,1259420,2021-09,1750.02,3490.0,ok
2021,13,Days Gone,1259420,2021-10,1944.78,4680.0,ok
2021,13,Days Gone,1259420,2021-11,2432.9,5878.0,ok
2021,13,Days Gone,1259420,2021-12,2704.02,5278.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-01,306.11,537.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-02,329.67,980.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-03,240.9,466.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-04,215.26,396.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-05,214.42,472.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-06,227.44,413.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-07,424.89,1921.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-08,578.66,1222.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-09,296.27,542.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-10,317.34,1049.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-11,316.7,597.0,ok
2021,14,Clone Drone in the Danger Zone,597170,2021-12,345.67,764.0,ok
2021,15,Doki Doki Literature Club Plus!,1388880,2021-07,1346.43,6912.0,ok
2021,15,Doki Doki Literature Club Plus!,1388880,2021-08,320.28,508.0,ok
2021,15,Doki Doki Literature Club Plus!,1388880,2021-09,191.29,315.0,ok
2021,15,Doki Doki Literature Club Plus!,1388880,2021-10,141.8,254.0,ok
2021,15,Doki Doki Literature Club Plus!,1388880,2021-11,133.7,232.0,ok
2021,15,Doki Doki Literature Club Plus!,1388880,2021-12,134.32,253.0,ok
2021,16,Before Your Eyes,1082430,2021-04,108.83,282.0,ok
2021,16,Before Your Eyes,1082430,2021-05,73.86,491.0,ok
2021,16,Before Your Eyes,1082430,2021-06,31.01,81.0,ok
2021,16,Before Your Eyes,1082430,2021-07,23.17,51.0,ok
2021,16,Before Your Eyes,1082430,2021-08,17.08,37.0,ok
2021,16,Before Your Eyes,1082430,2021-09,11.56,31.0,ok
2021,16,Before Your Eyes,1082430,2021-10,14.97,44.0,ok
2021,16,Before Your Eyes,1082430,2021-11,12.18,42.0,ok
2021,16,Before Your Eyes,1082430,2021-12,26.76,69.0,ok
2021,17,Crab Game,1782210,2021-11,26059.0,56042.0,ok
2021,17,Crab Game,1782210,2021-12,11416.11,48734.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-02,463.76,1165.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-03,155.52,375.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-04,96.88,214.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-05,79.85,155.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-06,94.86,390.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-07,144.51,361.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-08,72.11,174.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-09,52.16,106.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-10,69.91,208.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-11,82.0,190.0,ok
2021,18,The Room 4: Old Sins,1361320,2021-12,106.03,226.0,ok
2021,19,Timberborn,1062090,2021-09,7732.06,12354.0,ok
2021,19,Timberborn,1062090,2021-10,5168.79,11224.0,ok
2021,19,Timberborn,1062090,2021-11,2715.88,4679.0,ok
2021,19,Timberborn,1062090,2021-12,3008.44,5582.0,ok
2021,20,Car Mechanic Simulator 2021,1190000,2021-08,10035.99,22530.0,ok
2021,20,Car Mechanic Simulator 2021,1190000,2021-09,3694.94,8176.0,ok
2021,20,Car Mechanic Simulator 2021,1190000,2021-10,2578.43,5018.0,ok
2021,20,Car Mechanic Simulator 2021,1190000,2021-11,1719.79,3098.0,ok
2021,20,Car Mechanic Simulator 2021,1190000,2021-12,1360.82,2418.0,ok
2021,21,ROUNDS,1557740,2021-04,307.1,615.0,ok
2021,21,ROUNDS,1557740,2021-05,306.14,576.0,ok
2021,21,ROUNDS,1557740,2021-06,237.03,551.0,ok
2021,21,ROUNDS,1557740,2021-07,279.73,477.0,ok
2021,21,ROUNDS,1557740,2021-08,219.28,394.0,ok
2021,21,ROUNDS,1557740,2021-09,240.0,525.0,ok
2021,21,ROUNDS,1557740,2021-10,274.03,680.0,ok
2021,21,ROUNDS,1557740,2021-11,302.92,659.0,ok
2021,21,ROUNDS,1557740,2021-12,366.33,856.0,ok
2021,22,Farming Simulator 22,1248130,2021-11,48346.36,96402.0,ok
2021,22,Farming Simulator 22,1248130,2021-12,33288.41,79854.0,ok
2021,23,Paint the Town Red,337320,2021-01,237.2,373.0,ok
2021,23,Paint the Town Red,337320,2021-02,203.67,341.0,ok
2021,23,Paint the Town Red,337320,2021-03,170.26,286.0,ok
2021,23,Paint the Town Red,337320,2021-04,174.89,279.0,ok
2021,23,Paint the Town Red,337320,2021-05,202.56,372.0,ok
2021,23,Paint the Town Red,337320,2021-06,208.31,412.0,ok
2021,23,Paint the Town Red,337320,2021-07,312.69,1213.0,ok
2021,23,Paint the Town Red,337320,2021-08,440.99,979.0,ok
2021,23,Paint the Town Red,337320,2021-09,318.04,731.0,ok
2021,23,Paint the Town Red,337320,2021-10,260.67,677.0,ok
2021,23,Paint the Town Red,337320,2021-11,250.58,482.0,ok
2021,23,Paint the Town Red,337320,2021-12,288.27,628.0,ok
2021,24,The Last Campfire,990630,2021-10,78.91,299.0,ok
2021,24,The Last Campfire,990630,2021-11,21.11,67.0,ok
2021,24,The Last Campfire,990630,2021-12,39.74,155.0,ok
2021,25,Forza Horizon 5,1551360,2021-11,39903.36,80745.0,ok
2021,25,Forza Horizon 5,1551360,2021-12,16211.78,31250.0,ok
2021,26,Milk outside a bag of milk outside a bag of milk,1604000,2021-12,62.78,153.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-01,4038.7,18876.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-02,4875.68,14281.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-03,3396.06,8435.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-04,1962.05,4451.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-05,1196.29,2431.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-06,1525.16,5712.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-07,2223.07,5283.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-08,1236.53,2594.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-09,954.46,1820.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-10,1237.67,2840.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-11,1258.17,3088.0,ok
2021,27,Skul: The Hero Slayer,1147560,2021-12,1285.82,2743.0,ok
2021,28,Library Of Ruina,1256670,2021-01,1230.91,6531.0,ok
2021,28,Library Of Ruina,1256670,2021-02,1385.76,7211.0,ok
